"cow_id","DIM_bins_w","An_Parity_rl","An_LactDay","Trg_MilkProd","weight","An_BW","BW_gain","asfed_intake","Dt_DMIn","bcs_value","Trg_MilkFatp","Trg_MilkTPp","SCC","Days to Last Breeding","An_GestDay","age_m","An_BW_mature","Trg_FrmGain","An_GestLength","Fet_BWbrth","Trg_MilkLacp","Trg_RsrvGain","An_AgeDay","Dt_NDFIn","ME","MP"
4935,21,1,152,15.79,374,572.938,0.365,36.1,16.245,NA,3.63,3.51,46,140,0,28,700,0,280,44.1,4.85,0,852.2325,4.8735,35.3070691917072,1272.38942141348
4935,22,1,160.5,28.505,586,553.3125,5.257,42.35,19.0575,NA,3.63,3.51,46,140,0,28,700,0,280,44.1,4.85,0,852.2325,5.71725,48.9925108725891,1958.88043927437
4935,23,1,165,30.728,592.6,581.9072,2.8494,47.94,21.573,NA,3.63,3.51,46,140,0,28,700,0,280,44.1,4.85,0,852.2325,6.4719,52.1309579126811,2123.29063542772
4935,24,1,172,31.42142857,599.7142857,601.8398571,1.226428571,47.25714286,21.26571429,NA,3.63,3.51,46,140,0,28,700,0,280,44.1,4.85,0,852.2325,6.379714287,53.3615100142346,2160.32820253927
4935,25,1,178.5,31.36666667,615.6666667,606.029,0.412166667,45.41666667,20.4375,NA,3.63,3.51,46,140,0,28,700,0,280,44.1,4.85,0,852.2325,6.13125,53.3966242113013,2145.30937361244
4936,0,2,7,31.37,650,657.4,-3.38,42,18.9,NA,6.25,3.83,233,0,0,37,700,0,280,44.1,4.85,0,1126.164375,5.67,66.4540521531678,2226.76613775411
4936,1,2,10.4,32.768,638.2,642.7616,-2.2726,46.46,20.907,NA,6.25,3.83,233,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.2721,68.4942782832584,2358.18408045542
4936,2,2,18.5,32.77666667,622.5,625.7898333,-2.1775,41.5,18.675,NA,6.25,3.83,233,0,0,37,700,0,280,44.1,4.85,0,1126.164375,5.6025,68.3367100752022,2337.18663346812
4936,3,2,24.83333333,37.2,615,615.9183333,-1.3005,44.6,20.07,NA,6.25,3.83,233,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.021,74.8267658582594,2606.10661244822
4936,4,2,31.83333333,36.47,609.1666667,608.9568333,-0.917666667,43.91666667,19.7625,NA,6.25,3.83,233,0,0,37,700,0,280,44.1,4.85,0,1126.164375,5.92875,73.5770166736744,2559.23428492349
4936,5,2,36,38,602,605.291,-0.896,47.5,21.375,NA,6.25,3.83,233,0,0,37,700,0,280,44.1,4.85,0,1126.164375,6.4125,75.8046668015293,2669.72231798879
4939,12,1,88,32.30142857,552.7142857,553.623,1.472142857,46.34285714,20.85428571,2.778766429,4.59,3.4,24,57,0,26,700,0,280,44.1,4.85,0,791.35875,6.256285713,57.2289766165101,2125.95359201104
4939,13,1,95,34.02714286,565,561.9002857,0.695428571,42.52857143,19.13785714,2.822013571,4.59,3.4,24,57,0,26,700,0,280,44.1,4.85,0,791.35875,5.741357142,59.5584542154247,2185.50076932553
4939,14,1,102,32.87285714,561.5714286,563.5885714,0.173714286,47.35714286,21.31071429,2.835757143,4.59,3.4,24,57,0,26,700,0,280,44.1,4.85,0,791.35875,6.393214287,58.2127283160325,2169.37963399935
4939,15,1,109,33.14857143,571.8571429,569.806,1.348714286,48.35714286,21.76071429,2.846296429,4.59,3.4,24,57,0,26,700,0,280,44.1,4.85,0,791.35875,6.528214287,58.6987890558233,2192.5256733142
4939,16,1,116,33.03285714,576.5714286,578.4815714,1.156428571,52.07142857,23.43214286,2.845917143,4.577142857,3.472857143,20.14285714,76.71428571,0,26.42857143,700,0,280,44.1,4.85,0,804.403125043481,7.029642858,58.9105081753512,2252.26506260917
4939,17,1,123,32.58571429,588.2857143,586.2182857,0.964,51.32857143,23.09785714,2.903613571,4.56,3.57,15,103,0,27,700,0,280,44.1,4.85,0,821.795625,6.929357142,58.7359146472752,2272.77242399575
4939,18,1,130,30.45571429,593.4285714,592.9958571,0.983428571,53.61428571,24.12642857,2.853567143,4.56,3.57,15,103,0,27,700,0,280,44.1,4.85,0,821.795625,7.237928571,56.2327972307624,2181.86805714264
4939,19,1,136,31.5,597.2,595.8676,0.389,50.7,22.815,2.915841667,4.56,3.57,15,103,0,27,700,0,280,44.1,4.85,0,821.795625,6.8445,57.602732005341,2215.23885168794
4939,20,1,147,16.34,594,585.729,-0.371,32.2,14.49,NA,4.09,3.55,14,103,42,28,700,0,280,44.1,4.85,0,852.2325,4.347,37.3807770874953,1287.61139927222
4939,21,1,151,29.29285714,583.1428571,584.0114286,0.345285714,49.17142857,22.12714286,NA,4.09,3.55,14,103,42,28,700,0,280,44.1,4.85,0,852.2325,6.638142858,52.6335258711219,2079.48354232373
4939,22,1,158,29.01714286,588.7142857,585.6444286,-0.017142857,48.91428571,22.01142857,NA,4.09,3.55,14,103,42,28,700,0,280,44.1,4.85,0,852.2325,6.603428571,52.3457465150133,2063.94848355018
4939,23,1,165,27.644,584.4,585.2948,-0.0542,49.6,22.32,NA,4.09,3.55,14,103,42,28,700,0,280,44.1,4.85,0,852.2325,6.696,50.7165058818904,1998.27414687698
4942,7,2,55.5,31.745,594,592.774,-0.752,40.5,18.225,NA,4.33,2.83,16,0,0,34,700,0,280,44.1,4.85,0,1034.85375,5.4675,54.6839411958369,1806.32663777641
4942,8,2,58,32.69666667,593.6666667,590.763,-0.709666667,44.2,19.89,NA,4.416666667,2.923333333,17.33333333,0,0,34.66666667,700,0,280,44.1,4.85,0,1055.14500010146,5.967,56.4019523651159,1916.37758140314
4942,15,1,109.5,24.99833333,555.5,557.5768333,0.247166667,37.98333333,17.0925,3.127249167,4.48,3.53,61,77,0,26,700,0,280,44.1,4.85,0,791.35875,5.12775,48.2269768311645,1756.77615374318
4942,16,1,115.8333333,24.12333333,563.5,559.1423333,0.2405,38.56666667,17.355,3.1084325,4.48,3.53,61,77,0,26,700,0,280,44.1,4.85,0,791.35875,5.2065,47.1840462605193,1716.88127585803
4942,17,1,123,23.448,559.4,560.8868,0.2058,32.92,14.814,3.100575,4.48,3.53,61,77,0,26,700,0,280,44.1,4.85,0,791.35875,4.4442,46.3916070803878,1640.9926803067
4942,18,1,128.5,23.5475,564.25,561.6175,0.11975,38.35,17.2575,3.04880875,4.48,3.53,61,77,0,26,700,0,280,44.1,4.85,0,791.35875,5.17725,46.5314242783397,1686.66214864776
4942,19,1,139,24.67,570,567.121,0.534,38.4,17.28,3.04284,4.48,3.53,61,77,0,26,700,0,280,44.1,4.85,0,791.35875,5.184,48.0446151747525,1746.348269904
4942,21,1,150.5,21.705,570.5,574.19975,0.8005,35.6,16.02,3.018604167,4.47,3.58,75,77,63,26,700,0,280,44.1,4.85,0,791.35875,4.806,44.7054243427992,1596.20910938577
4942,22,1,157.5,23.99666667,579.3333333,579.1175,0.693166667,37.95,17.0775,3.077499,4.47,3.58,75,77,63,26,700,0,280,44.1,4.85,0,791.35875,5.12325,47.6537275214486,1734.25026852084
4942,23,1,166.6666667,22.65,594.3333333,585.044,0.085333333,38.1,17.145,NA,4.453333333,3.57,75.66666667,77,72.33333333,26.33333333,700,0,280,44.1,4.85,0,801.504374898544,5.1435,46.0772609534405,1665.43189143744
4942,24,1,172,22.71571429,584.2857143,585.1377143,-0.464,36.91428571,16.61142857,NA,4.42,3.55,77,77,91,27,700,0,280,44.1,4.85,0,821.795625,4.983428571,46.0849328210228,1656.84135095184
4942,25,1,178.8,22.572,580.6,582.4076,-0.379,36.36,16.362,NA,4.42,3.55,77,77,91,27,700,0,280,44.1,4.85,0,821.795625,4.9086,45.8454692438667,1644.3943954479
4942,26,1,184.3333333,21.45,582,582.3316667,0.346333333,36.3,16.335,NA,4.42,3.55,77,77,91,27,700,0,280,44.1,4.85,0,821.795625,4.9005,44.4669371367166,1586.19664861776
4943,0,1,7,22.91,676,671.212,-0.793,25.5,11.475,3.362305,3.6,4.42,1710,0,0,25,700,0,280,44.1,4.85,0,760.921875,3.4425,46.6455204406486,1835.25588993868
4943,1,1.555555556,11.22222222,21.22555556,719.5555556,739.2331111,-0.918777778,35.13333333,15.81,3.32008,3.6,4.42,1710,0,0,25,700,0,280,44.1,4.85,0,760.921875,4.743,46.443057753892,1851.88086182512
4943,2,1.5,18,22.2625,727.9166667,726.4675,-0.06625,40.63333333,18.285,3.258781,3.6,4.42,1710,0,0,25,700,0,280,44.1,4.85,0,760.921875,5.4855,47.5646539623056,1971.40974518481
4943,3,1.222222222,24.44444444,22.45333333,701.7777778,691.7348889,-1.012333333,39.92222222,17.965,3.275880714,3.6,4.42,1710,0,0,25,700,0,280,44.1,4.85,0,760.921875,5.3895,47.0688374903138,1970.65384264997
4943,4,1,32.2,21.928,647.4,663.3218,0.324,41.18,18.531,3.529899,3.64,4.048,1725.2,0,0,25.4,700,0,280,44.1,4.85,0,773.096625,5.5593,45.2245567462275,1819.65153078118
4943,5,1,39,22.45285714,671.4285714,670.6478571,2.323857143,42,18.9,3.285221429,3.7,3.49,1748,0,0,26,700,0,280,44.1,4.85,0,791.35875,5.67,45.0796117518874,1677.71676313011
4943,6,1,46,24.01,680.2857143,683.9322857,1.365142857,43.78571429,19.70357143,3.36583,3.7,3.49,1748,0,0,26,700,0,280,44.1,4.85,0,791.35875,5.911071429,47.120823133266,1774.35122314609
4943,7,1,53,21.76,699.2,695.605,2.1226,40.24,18.108,3.256761667,3.7,3.49,1748,0,0,26,700,0,280,44.1,4.85,0,791.35875,5.4324,44.8588951824743,1638.22347859881
4943,8,1,60.2,22.674,716.4,702.1206,0.1756,39.94,17.973,NA,3.816,3.49,1302.4,0,0,26.4,700,0,280,44.1,4.85,0,803.5335,5.3919,46.3972118531045,1684.45851905773
4943,9,1,66.4,23.016,684.8,702.5912,-0.3362,42.74,19.233,NA,3.99,3.49,634,0,0,27,700,0,280,44.1,4.85,0,821.795625,5.7699,47.3600764806367,1722.71414598333
4943,10,1,74.16666667,23.74666667,703.3333333,702.3043333,0.4665,45.26666667,20.37,NA,3.99,3.49,634,0,0,27,700,0,280,44.1,4.85,0,821.795625,6.111,48.2022184795964,1778.33863992977
4943,11,1,81.25,23.42,713.5,704.6145,0.35375,45.35,20.4075,NA,3.99,3.49,634,0,0,27,700,0,280,44.1,4.85,0,821.795625,6.12225,47.8738585839517,1763.22524254223
4943,12,1,88,23.86714286,696.1428571,711.3311429,1.66,46.12857143,20.75785714,NA,3.99,3.49,634,0,0,27,700,0,280,44.1,4.85,0,821.795625,6.227357142,48.541061251918,1793.92169072498
4943,13,1,95.16666667,23.46666667,734,721.0986667,1.008666667,42.63333333,19.185,NA,3.92,3.5,330.5,33.5,0,27.5,700,0,280,44.1,4.85,0,837.0140625,5.7555,48.0801556997718,1754.44854342543
4943,14,1,102,23.50714286,716.5714286,727.2548571,0.029285714,43.67142857,19.65214286,NA,3.85,3.51,27,67,0,28,700,0,280,44.1,4.85,0,852.2325,5.895642858,48.0944202300712,1774.03956787972
4943,15,1,109,23.77142857,736.8571429,732.7584286,1.768285714,42.64285714,19.18928571,NA,3.85,3.51,27,67,0,28,700,0,280,44.1,4.85,0,852.2325,5.756785713,48.5168948685635,1781.72647374099
4943,16,1,115.5,23.91666667,741.3333333,742.235,0.931666667,45.55,20.4975,NA,3.85,3.51,27,67,0,28,700,0,280,44.1,4.85,0,852.2325,6.14925,48.8895921057992,1813.94602420529
4943,17,1,123.3333333,24.87666667,754.8333333,747.914,0.699166667,46.38333333,20.8725,NA,4.01,3.62,30.5,67,28.5,28.5,700,0,280,44.1,4.85,0,867.4509375,6.26175,50.9473759558196,1912.17119477999
4943,18,1,129.5,24.795,738,750.884,0.360833333,47,21.15,NA,4.17,3.73,34,67,57,29,700,0,280,44.1,4.85,0,882.669375,6.345,51.7574604359876,1954.96670449354
4943,20,1,144.6,23.384,744.6,742.4274,0.4448,36.78,16.551,NA,4.17,3.73,34,67,57,29,700,0,280,44.1,4.85,0,882.669375,4.9653,49.8693638412329,1799.89646565463
4943,21,1,151,21.60285714,744.1428571,746.9452857,1.867142857,34.31428571,15.44142857,NA,4.167142857,3.698571429,33.57142857,67,61.28571429,29.14285714,700,0,280,44.1,4.85,0,887.017499913038,4.632428571,47.7567519591363,1677.44317184424
4943,22,1,156,21.5,756.6666667,755.7653333,1.496333333,40.8,18.36,NA,4.15,3.51,31,67,87,30,700,0,280,44.1,4.85,0,913.10625,5.508,47.4954319001515,1668.24782856269
4943,30,1,216,20.64,796,772.962,1.122,46.8,21.06,3.545605,4.17,3.53,32,67,149,32,700,0,280,44.1,4.85,0,973.98,6.318,47.5255552637177,1708.47669339494
4944,12,1,87.2,32.118,557.6,560.5844,0.9578,48.12,21.654,2.550995,3.95,3.14,31,67,0,25,700,0,280,44.1,4.85,0,760.921875,6.4962,53.5312555201685,2011.47847523651
4944,13,1,95,31.64,565.1428571,566.1512857,0.457142857,44.4,19.98,2.627458571,3.95,3.14,31,67,0,25,700,0,280,44.1,4.85,0,760.921875,5.994,53.1235554279641,1964.0078572257
4944,14,1,102,32.15714286,568,569.8508571,0.646571429,47.11428571,21.20142857,2.636793571,3.95,3.14,31,67,0,25,700,0,280,44.1,4.85,0,760.921875,6.360428571,53.8347878976287,2013.28557161841
4944,15,1,109,33.42,573.5714286,572.333,-0.004714286,50.6,22.77,2.638397143,3.95,3.14,31,67,0,25,700,0,280,44.1,4.85,0,760.921875,6.831,55.3126653459695,2097.49448819032
4944,16,1,115.8333333,32.46166667,574.8333333,573.4596667,0.385166667,49.51666667,22.2825,2.720015833,4.058333333,3.24,36.83333333,85.33333333,0,25.83333333,700,0,280,44.1,4.85,0,786.285937398544,6.68475,55.0438441546653,2093.26989577872
4944,17,1,122.5,33.33166667,576.1666667,578.1555,0.977333333,53.51666667,24.0825,2.644951667,4.08,3.26,38,89,0,26,700,0,280,44.1,4.85,0,791.35875,7.22475,56.3128773440182,2175.10200603184
4944,18,1,130,33.21285714,585.5714286,584.7992857,0.663,52.81428571,23.76642857,2.624105,4.08,3.26,38,89,0,26,700,0,280,44.1,4.85,0,791.35875,7.129928571,56.3295741042004,2166.55076892177
4944,19,1,136.6,32.414,589,588.1118,0.3524,47.66,21.447,NA,4.08,3.26,38,89,0,26,700,0,280,44.1,4.85,0,791.35875,6.4341,55.4845760049982,2091.66297649803
4944,20,1,141.5,32.6,587.5,587,-0.342,52.15,23.4675,NA,4.27,3.33,36,89,0,26.5,700,0,280,44.1,4.85,0,806.5771875,7.04025,56.7475881026259,2166.4890384932
4944,21,1,152.5,28.1275,566.5,573.50675,0.37375,46.225,20.80125,NA,4.46,3.4,34,89,0,27,700,0,280,44.1,4.85,0,821.795625,6.240375,52.0554928538379,1930.54477884457
4944,22,1,157.8333333,31.345,578.1666667,575.6116667,1.118833333,46.43333333,20.895,NA,4.46,3.4,34,89,0,27,700,0,280,44.1,4.85,0,821.795625,6.2685,56.0277928090635,2091.35758652287
4944,23,1,165,30.90714286,578.1428571,580.387,0.027714286,49.42857143,22.24285714,NA,4.46,3.4,34,89,0,27,700,0,280,44.1,4.85,0,821.795625,6.672857142,55.6045389567451,2093.66546259242
4944,24,1,172,28.50857143,582.7142857,581.6592857,0.365571429,49.88571429,22.44857143,NA,4.46,3.4,34,89,0,27,700,0,280,44.1,4.85,0,821.795625,6.734571429,52.7091506374528,1979.3065301033
4944,25,1,178.5,31.92166667,582,584.2458333,0.4765,43.08333333,19.3875,NA,4.49,3.36,58,146,0,28,700,0,280,44.1,4.85,0,852.2325,5.81625,56.9525421904434,2079.34881687359
4944,26,1,186,31.77285714,590.1428571,585.7534286,-0.283714286,46.97142857,21.13714286,NA,4.49,3.36,58,146,0,28,700,0,280,44.1,4.85,0,852.2325,6.341142858,56.8058167312275,2101.49617507306
4944,27,1,190,30.2,585,583.563,-1.151,50,22.5,NA,4.49,3.36,58,146,0,28,700,0,280,44.1,4.85,0,852.2325,6.75,54.836177699482,2046.64673849233
4945,13,1,95,31.49571429,557.2857143,556.416,0.597857143,41.74285714,18.78428571,2.934791429,3.66,3.16,18,83,0,25,700,0,280,44.1,4.85,0,760.921875,5.635285713,51.5041973036296,1943.49595958002
4945,14,1,102,31.67714286,558.4285714,559.5082857,0.404571429,41.14285714,18.51428571,2.926834286,3.66,3.16,18,83,0,25,700,0,280,44.1,4.85,0,760.921875,5.554285713,51.8169950837745,1952.72568575773
4945,15,1,109,30.67428571,573.2857143,564.9475714,0.998285714,45.77142857,20.59714286,2.929192857,3.66,3.16,18,83,0,25,700,0,280,44.1,4.85,0,760.921875,6.179142858,50.8552998465336,1943.04032355994
4945,16,1,116,30.30166667,570.5,570.8358333,0.5215,46.03333333,20.715,2.934728333,3.66,3.16,18,83,0,25,700,0,280,44.1,4.85,0,760.921875,6.2145,50.5878799715258,1929.94077428595
4945,17,1,123,30.41142857,571.8571429,573.0765714,0.154714286,45.8,20.61,3.012797857,3.61,3.2,32,83,0,26,700,0,280,44.1,4.85,0,791.35875,6.183,50.6528876945799,1951.63309372468
4945,18,1,129.8333333,30.77,578,577.007,1.079833333,46.45,20.9025,2.967598333,3.61,3.2,32,83,0,26,700,0,280,44.1,4.85,0,791.35875,6.27075,51.1320829619259,1974.43824936375
4945,19,1,137,30.51571429,583.8571429,584.0771429,0.938285714,45.45714286,20.45571429,2.942538333,3.61,3.2,32,83,0,26,700,0,280,44.1,4.85,0,791.35875,6.136714287,51.0206136815013,1957.6962998683
4945,20,1,141,28.95,588,584.177,0.064,51.1,22.995,NA,3.61,3.2,32,83,0,26,700,0,280,44.1,4.85,0,791.35875,6.8985,49.3287620634349,1927.0269639232
4945,21,1,152.25,26.735,577.25,578.049,-0.109,40.9,18.405,NA,4.03,3.25,38,83,65,27,700,0,280,44.1,4.85,0,821.795625,5.5215,48.5827798559056,1770.23795609755
4945,22,1,158.1666667,31.42833333,577.8333333,578.174,0.680666667,45.71666667,20.5725,NA,4.03,3.25,38,83,65,27,700,0,280,44.1,4.85,0,821.795625,6.17175,53.9622953582889,2027.1168067457
4945,23,1,165.2,29.842,583.2,583.6774,0.946,43.28,19.476,NA,4.03,3.25,38,83,65,27,700,0,280,44.1,4.85,0,821.795625,5.8428,52.2723986668629,1936.1887295577
4945,24,1,172,29.07857143,591.7142857,590.5105714,1.096142857,43.37142857,19.51714286,NA,4.03,3.25,38,83,65,27,700,0,280,44.1,4.85,0,821.795625,5.855142858,51.5555731762524,1903.25245577536
4945,25,1,178.4,26.634,597.6,595.1234,0.4828,44.9,20.205,NA,3.986,3.26,57.2,83,71.8,27.2,700,0,280,44.1,4.85,0,827.883,6.0615,48.7386355448826,1805.78460060412
4945,26,1,185.6666667,30.11,595.8333333,598.991,0.556,41.11666667,18.5025,NA,3.81,3.3,134,83,99,28,700,0,280,44.1,4.85,0,852.2325,5.55075,52.2665656922472,1966.10796711887
4945,27,1,193,30.98,607.3333333,604.2926667,0.856,41.75,18.7875,NA,3.81,3.3,134,83,99,28,700,0,280,44.1,4.85,0,852.2325,5.63625,53.3617859079396,2014.23788578971
4945,28,1,200,30.48285714,611,607.8431429,0.107142857,45.85714286,20.63571429,NA,3.81,3.3,134,83,99,28,700,0,280,44.1,4.85,0,852.2325,6.190714287,52.8867730251059,2022.18209122136
4945,29,1,207.1666667,30.255,609.8333333,610.0705,0.485,42.7,19.215,NA,3.851666667,3.3,119,83,103.6666667,28.16666667,700,0,280,44.1,4.85,0,857.305312601456,5.7645,52.8883309491248,1989.92968972493
4945,30,1,214,29.61857143,612.4285714,616.6825714,1.350857143,41.75714286,18.79071429,NA,4.06,3.3,44,83,127,29,700,0,280,44.1,4.85,0,882.669375,5.637214287,53.3871408489515,1963.97663826633
4945,31,1,221.1666667,30.57666667,631.8333333,626.1386667,1.237166667,44.66666667,20.1,NA,4.06,3.3,44,83,127,29,700,0,280,44.1,4.85,0,882.669375,6.03,54.7082351471927,2034.64776556892
4945,32,1,227.25,30.395,631.5,630.955,0.43525,45.65,20.5425,NA,4.06,3.3,44,83,127,29,700,0,280,44.1,4.85,0,882.669375,6.16275,54.6078554998057,2034.91267232177
4945,33,1,235.4,26.474,632.8,631.2632,-0.2898,36.36,16.362,NA,4.06,3.3,44,83,127,29,700,0,280,44.1,4.85,0,882.669375,4.9086,50.0890644279555,1778.49574693114
4945,34,1,240.5,28.325,626,631.5015,0.078,41.775,18.79875,NA,3.82,3.2775,101,83,149.5,29.75,700,0,280,44.1,4.85,0,905.49703125,5.639625,51.5263651597539,1912.66921221433
4946,10,1.666666667,75,31.28555556,679.2222222,679.5894444,1.507888889,46.05555556,20.725,3.067808333,4.3,3.63,41,0,0,36,700,0,280,44.1,4.85,0,1095.7275,6.2175,58.2064900048902,2221.21761445129
4946,11,1.5,81,32.20714286,666.8571429,665.8700714,0.352,46.47142857,20.91214286,3.114184286,4.241818182,3.528181818,37,22.90909091,0,32,700,0,280,44.1,4.85,0,973.98,6.273642858,58.4677678547882,2220.56788565653
4946,12,1.5,88.08333333,32.42666667,665.5833333,668.7850833,0.603333333,46.79166667,21.05625,3.124310556,4.22,3.49,35.5,31.5,0,30.5,700,0,280,44.1,4.85,0,928.3246875,6.316875,58.5870569965179,2217.22554849736
4946,13,1.5,95,32.06071429,675.2142857,671.5529286,0.141428571,49.39285714,22.22678571,3.131383571,4.22,3.49,35.5,31.5,0,30.5,700,0,280,44.1,4.85,0,928.3246875,6.668035713,58.2120729066243,2218.98221881008
4946,14,1.125,101.625,29.3675,630.5,632.946625,0.006625,45.35,20.4075,3.1838425,4.16,3.385,31.375,55.125,0,26.375,700,0,280,44.1,4.85,0,802.772578125,6.12225,53.6515106457948,1999.13963606178
4946,15,1,109.3333333,30.23833333,631,626.9828333,1.550333333,49.1,22.095,3.357571389,4.053333333,3.416666667,21.33333333,63,30.66666667,25.66666667,700,0,280,44.1,4.85,0,781.213125101456,6.6285,54.2071505414342,2083.2503030549
4946,16,1,115.4,29.486,634.4,633.9924,1.0116,47.88,21.546,3.273784,4.01,3.45,17,63,46,26,700,0,280,44.1,4.85,0,791.35875,6.4638,53.41747286371,2054.50520545603
4946,17,1,123,30.46142857,638.2857143,641.2391429,0.958,50.41428571,22.68642857,3.257795,4.01,3.45,17,63,46,26,700,0,280,44.1,4.85,0,791.35875,6.805928571,54.7133344277551,2124.5810223008
4946,18,1,130,30.02,648.25,648.658,1.2135,41.925,18.86625,3.297515,4.01,3.45,17,63,46,26,700,0,280,44.1,4.85,0,791.35875,5.659875,54.368348716253,2042.000971384
4946,19,1,137.3333333,29.60666667,662.3333333,651.4625,-0.264833333,47.08333333,21.1875,NA,3.896666667,3.556666667,23,63,64.66666667,26.66666667,700,0,280,44.1,4.85,0,811.650000101456,6.35625,53.7965095186144,2108.12683752425
4946,20,1,142,29.78666667,642,646.4233333,-1.755333333,46.23333333,20.805,NA,3.84,3.61,26,63,74,27,700,0,280,44.1,4.85,0,821.795625,6.2415,53.8202122477986,2133.62826654482
4947,6,1,46,31.22428571,572.4285714,573.0727143,-0.218714286,39.42857143,17.74285714,3.127499286,4.57,3.28,43,0,0,25,700,0,280,44.1,4.85,0,760.921875,5.322857142,55.9292342433052,1973.87406717902
4947,7,1,53,29.43,574,570.4965,-0.777,36.63333333,16.485,2.960410833,4.57,3.28,43,0,0,25,700,0,280,44.1,4.85,0,760.921875,4.9455,53.6728665882412,1866.95268417505
4947,8,1,60.5,30.62666667,560.1666667,565.5781667,-0.35,39,17.55,3.072445833,4.57,3.28,43,0,0,25,700,0,280,44.1,4.85,0,760.921875,5.265,55.0234493413858,1939.73153423458
4947,9,1,67,30.3,568.4285714,567.913,1.029857143,39.44285714,17.74928571,2.976925714,4.57,3.28,43,0,0,25,700,0,280,44.1,4.85,0,760.921875,5.324785713,54.6779131891991,1928.29403273285
4947,10,1,74,30.38,575.1428571,575.7057143,1.109857143,43.71428571,19.67142857,3.029203571,4.455714286,3.317142857,37.28571429,0,0,25.28571429,700,0,280,44.1,4.85,0,769.618125130444,5.901428571,54.5682528943652,1982.84781116226
4947,11,1,81.5,30.38666667,579.8333333,578.6696667,-0.170166667,41.63333333,18.735,2.98862,4.17,3.41,23,0,0,26,700,0,280,44.1,4.85,0,791.35875,5.6205,53.6731003499197,2009.62291348265
4947,12,1,88,29.71428571,575.2857143,578.5432857,0.000142857,45.01428571,20.25642857,3.013014286,4.17,3.41,23,0,0,26,700,0,280,44.1,4.85,0,791.35875,6.076928571,52.8771162385757,2001.46050253879
4947,13,1,94,28.238,581.4,579.2766,0.3674,41.1,18.495,3.09857,4.17,3.41,23,0,0,26,700,0,280,44.1,4.85,0,791.35875,5.5485,51.1528637914563,1899.68233022002
4947,14,1,102,29.89333333,580,581.718,0.181166667,40.11666667,18.0525,NA,4.343333333,3.466666667,20.33333333,29,0,26.33333333,700,0,280,44.1,4.85,0,801.504374898544,5.41575,54.0848409378585,2003.8894675942
4947,15,1,109.1666667,29.545,583.8333333,582.9813333,0.204666667,43,19.35,NA,4.69,3.58,15,87,0,27,700,0,280,44.1,4.85,0,821.795625,5.805,55.4314360943591,2056.76435270288
4947,16,1,116,28.99142857,587,585.3102857,0.515857143,43.75714286,19.69071429,NA,4.69,3.58,15,87,0,27,700,0,280,44.1,4.85,0,821.795625,5.907214287,54.7834863549484,2034.46480419863
4947,17,1,123.4,28.73,584,589.1782,0.4894,43.84,19.728,NA,4.69,3.58,15,87,0,27,700,0,280,44.1,4.85,0,821.795625,5.9184,54.5413511572365,2022.84261480648
4947,18,1,129.5,28.415,591.8333333,591.6145,0.355,43.01666667,19.3575,NA,4.69,3.58,15,87,0,27,700,0,280,44.1,4.85,0,821.795625,5.80725,54.1981787513705,2001.21968604323
4947,20,1,144.5,28.59333333,574.5,580.2843333,0.930666667,40.78333333,18.3525,NA,4.57,3.64,13,120,0,28,700,0,280,44.1,4.85,0,852.2325,5.50575,53.8316633911206,2014.86371191717
4947,21,1,149.5,28.1375,586,584.06825,1.422,37.775,16.99875,NA,4.57,3.64,13,120,0,28,700,0,280,44.1,4.85,0,852.2325,5.099625,53.3465999130088,1969.77184914375
4947,25,1,182,11.68,586,573.532,0.525,28.4,12.78,NA,4.59,3.61,14,120,0,29,700,0,280,44.1,4.85,0,882.669375,3.834,32.4310066567437,1023.25924488218
4948,1,2,11,36.19285714,674.2857143,676.4082857,-2.495285714,43.54285714,19.59428571,NA,6.09,4.15,81,0,0,35,700,0,280,44.1,4.85,0,1065.290625,5.878285713,74.6600930358694,2708.97941075694
4948,2,2,18,41.77428571,660.1428571,658.9278571,-2.629714286,48.65714286,21.89571429,NA,6.09,4.15,81,0,0,35,700,0,280,44.1,4.85,0,1065.290625,6.568714287,82.9049529011202,3094.31216998816
4948,3,2,25,42.82,643.7142857,643.8784286,-1.591285714,51.62857143,23.23285714,NA,6.09,4.15,81,0,0,35,700,0,280,44.1,4.85,0,1065.290625,6.969857142,84.1949216532452,3178.47123088835
4948,4,2,32,43.10285714,632.4285714,633.1895714,-1.539714286,50.08571429,22.53857143,NA,6.09,4.15,81,0,0,35,700,0,280,44.1,4.85,0,1065.290625,6.761571429,84.3927324987075,3181.43616040488
4948,5,2,39,45.27428571,624.5714286,626.9104286,-0.286571429,49.85714286,22.43571429,NA,5.35,3.35,87,0,0,36,700,0,280,44.1,4.85,0,1095.7275,6.730714287,79.6172334410145,2783.53298612341
4948,6,2,46,44.38571429,624.5714286,623.2017143,-0.898857143,46.8,21.06,NA,5.35,3.35,87,0,0,36,700,0,280,44.1,4.85,0,1095.7275,6.318,78.3426966756566,2716.48141070772
4948,7,2,50.5,44.605,613,619.093,-1.155,50.6,22.77,NA,5.35,3.35,87,0,0,36,700,0,280,44.1,4.85,0,1095.7275,6.831,78.5431978083346,2753.95507394316
